index,Order ID,date,month ,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,status_group,Qty,currency,Amount,ship_city,ship_state,ship-postal-code,ship-country,promotion-ids,sales_channel,fulfilled-by,is_cancelled ,returned to seller ,returning to seller ,has_promo
519,407-7361111-8973957,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-S,Set,S,B09QJNMFVK,Shipped,In Transit,1,INR,1260,ALLAHABAD,UTTAR PRADESH,141001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811",B2C,Easy Ship,0,0,0,1
520,406-2349830-7633129,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET333,SET333-KR-DPT-XL,Set,XL,B09RKFZ1KH,Shipped,In Transit,1,INR,909,WARANGAL,TELANGANA,560076,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
522,404-5682813-1706729,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET172,SET172-KR-PP-B-M,Set,M,B0822V3NH7,Shipped,In Transit,1,INR,968,NEW DELHI,DELHI,500043,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
523,171-0355946-6502712,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XL,Set,XL,B08XQBF1G4,Shipped,In Transit,1,INR,788,NASHIK,MAHARASHTRA,842002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
526,408-4929717-0247504,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET319,SET319-KR-NP-XL,Set,XL,B09KXVPJ7M,Shipped,In Transit,1,INR,888,VISAKHAPATNAM,ANDHRA PRADESH,400101,IN,No-promotion,B2C,amazon_ship,0,0,0,0
531,407-8016372-7101131,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET344,SET344-KR-NP-S,Set,S,B09QJ4TZR6,Shipped,In Transit,1,INR,968,ALLAHABAD,UTTAR PRADESH,500011,IN,No-promotion,B2C,amazon_ship,0,0,0,0
532,407-2520173-9985116,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,MEN5002,MEN5002-KR-M,kurta,M,B08YZ4WLT3,Shipped,In Transit,1,INR,499,SURAT,GUJARAT,231216,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
538,408-2752424-0976355,30-04-2022,Apr-22,Cancelled,Merchant,Amazon.in,Standard,MEN5006,MEN5006-KR-XXL,kurta,XXL,B08YYTB4R3,cancelled,Cancelled/Lost,0,INR,452.38,PATNA,BIHAR,226010,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,1,0,0,1
541,406-6993846-8855562,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET363,SET363-KR-NP-XL,Set,XL,B09TH6N96L,Shipped,In Transit,1,INR,1338,ROORKEE,UTTARAKHAND,533003,IN,No-promotion,B2C,amazon_ship,0,0,0,0
542,405-5018129-4536368,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-XXXL,kurta,3XL,B09HMHM56Y,Shipped,In Transit,1,INR,517,MANGALURU,KARNATAKA,533003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
547,402-4976284-7401969,30-04-2022,Apr-22,Cancelled,Amazon,Amazon.in,Expedited,SET131,SET131-KR-NP-A-XXL,Set,XXL,B07WPVB9GJ,Cancelled,Cancelled/Lost,0,N/A,0,ROHTAK,HARYANA,533003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,1,0,0,1
549,408-9182064-6638723,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET203,SET203-KR-DPT-S,Set,S,B08MYT94FH,Shipped,In Transit,1,INR,449,CHENNAI,TAMIL NADU,533003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
550,171-9163388-0505130,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET098,SET098-KR-PP-XL,Set,XL,B07X3N4X66,Shipped,In Transit,1,INR,696,BHATPARA,WEST BENGAL,533003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
551,171-4737030-9245958,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3614,JNE3614-KR-M,kurta,M,B09811QMHB,Shipped,In Transit,1,INR,459,PALAMPUR,HIMACHAL PRADESH,533003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
552,402-3889665-2309117,30-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0201,J0201-TP-L,Top,L,B0965LLRJW,Shipped,Completed,1,INR,625,PUNE,MAHARASHTRA,533003,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
555,402-1771710-8988341,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET201,SET201-KR-NP-A-XXL,Set,XXL,B08L93NLLX,Shipped,In Transit,1,INR,595,CHENNAI,TAMIL NADU,721635,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
557,406-1146171-5116306,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,NW030,NW030-TP-PJ-XXL,Set,XXL,B09G2R8XLM,Shipped,In Transit,1,INR,582,NEW DELHI,DELHI,500056,IN,No-promotion,B2C,Easy Ship,0,0,0,0
558,405-4454054-5598720,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET273,SET273-KR-NP-XXXL,Set,3XL,B094FR18C5,Shipped,In Transit,1,INR,612,MUMBAI,MAHARASHTRA,110016,IN,No-promotion,B2C,amazon_ship,0,0,0,0
560,405-2826187-6916328,30-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3690,JNE3690-TU-L,Top,L,B094FKG8H7,Shipped,Completed,1,INR,518,NEW DELHI,DELHI,403502,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
561,404-5926144-0737167,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0247,J0247-SKD-S,Set,S,B09KXTGM1Y,Shipped,In Transit,1,INR,820,PICHHORE SHIVPURI DISTRICT,MADHYA PRADESH,600024,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
562,407-0010438-9058746,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XXXL,Set,3XL,B09RKF5R8S,Shipped,In Transit,1,INR,801,LUCKNOW,UTTAR PRADESH,500053,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
563,405-7730926-6032325,30-04-2022,Apr-22,Cancelled,Merchant,Amazon.in,Standard,J0386,J0386-KR-XXXL,kurta,3XL,B09YYLFCP2,cancelled,Cancelled/Lost,0,N/A,0,SIKANDARABAD INDUSTRIAL AREA,UTTAR PRADESH,282001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,1,0,0,1
565,404-0072596-3665116,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0342,J0342-TP-L,Top,L,B099S9MMY4,Shipped,In Transit,1,INR,540,THIRUVANANTHAPURAM,KERALA,370465,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
566,406-8833813-9606757,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET363,SET363-KR-NP-L,Set,L,B09TH68L97,Shipped,In Transit,1,INR,1338,MAVELIKKARA,KERALA,768004,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
567,408-3892272-6235562,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0342,J0342-TP-M,Top,M,B099S91TCS,Shipped,In Transit,1,INR,540,KOLKATA,WEST BENGAL,629701,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
568,171-9584070-4172351,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0198,J0198-TP-XXXL,Top,3XL,B0986XCKXN,Shipped,In Transit,1,INR,625,HYDERABAD,TELANGANA,411019,IN,No-promotion,B2C,amazon_ship,0,0,0,0
569,402-1220435-6391519,30-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3500,JNE3500-KR-XXL,kurta,XXL,B09812JNRT,Shipped,Completed,1,INR,364,THANE,MAHARASHTRA,500094,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",B2C,Easy Ship,0,0,0,1
570,404-5137687-4471546,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XL,kurta,XL,B08WPZ1N4Z,Shipped,In Transit,1,INR,429,BILASPUR,CHHATTISGARH,600091,IN,No-promotion,B2C,Easy Ship,0,0,0,0
571,171-0065908-0641927,30-04-2022,Apr-22,Cancelled,Amazon,Amazon.in,Expedited,J0005,J0005-DR-XXL,Western Dress,XXL,B08B3GTC12,Unshipped,Cancelled/Lost,1,INR,899,MYSURU,KARNATAKA,500008,IN,No-promotion,B2C,amazon_ship,1,0,0,0
573,404-1694926-5861958,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET360,SET360-KR-NP-XXL,Set,XXL,B09QJNWJJW,Shipped,In Transit,1,INR,1126,BHUBANESWAR,ODISHA,560036,IN,No-promotion,B2C,amazon_ship,0,0,0,0
574,402-5767256-6281114,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-S,Set,S,B0822T2BM8,Shipped,In Transit,1,INR,788,KALABURGI,KARNATAKA,854301,IN,No-promotion,B2C,amazon_ship,0,0,0,0
579,402-5917367-0340362,30-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0416,J0416-DR-S,Western Dress,S,B09TXYX9Y8,Shipped,Completed,1,INR,825,AHMEDABAD,GUJARAT,700059,IN,No-promotion,B2C,amazon_ship,0,0,0,0
581,402-6250862-8853945,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET310,SET310-KR-NP-XXL,Set,XXL,B09RKDLD1W,Shipped,In Transit,1,INR,1213,DHARMANAGAR,TRIPURA,605008,IN,No-promotion,B2C,amazon_ship,0,0,0,0
582,406-0002738-2742749,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET188,SET188-KR-NP-XS,Set,XS,B08KRNQ6VJ,Shipped,In Transit,1,INR,680,JAIPUR,RAJASTHAN,793022,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",B2C,Easy Ship,0,0,0,1
583,403-6658095-6765934,30-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0096,J0096-KR-XS,kurta,XS,B089FZXRFW,Shipped,Completed,1,INR,568,JHAJJAR,HARYANA,411057,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
584,402-7304691-3952343,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET323,SET323-KR-NP-XXL,Set,XXL,B09NDKZQWW,Shipped,In Transit,1,INR,939,HYDERABAD,TELANGANA,534101,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
587,407-9183800-1013951,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,PJNE2100,PJNE2100-KR-N-5XL,kurta,5XL,B09LD59CMC,Shipped,In Transit,1,INR,458,VADODARA,GUJARAT,201001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
588,405-0930056-6437111,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,PJNE3068,PJNE3068-KR-5XL,kurta,5XL,B09M768PCX,Shipped,In Transit,1,INR,692,MEERUT,UTTAR PRADESH,500090,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
589,405-7472210-7516334,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0196,J0196-TP-XXL,Top,XXL,B094FK6BKH,Shipped,In Transit,1,INR,469,HYDERABAD,TELANGANA,560036,IN,No-promotion,B2C,amazon_ship,0,0,0,0
591,403-3676854-5721945,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET187,SET187-KR-DH-XL,Set,XL,B08B415N6S,Shipped,In Transit,1,INR,599,GORAKHPUR,UTTAR PRADESH,474001,IN,No-promotion,B2C,amazon_ship,0,0,0,0
592,408-6618566-0057120,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET389,SET389-KR-NP-XL,Set,XL,B09KXW4WQC,Shipped,In Transit,1,INR,680,MUDBIDRI,KARNATAKA,444101,IN,No-promotion,B2C,amazon_ship,0,0,0,0
594,406-3015774-3032307,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SAR040,SAR040,Saree,Free,B09J19LG67,Shipped,In Transit,1,INR,989,NADIAD,GUJARAT,785001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
595,407-8925293-2306747,30-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0372,J0372-SKD-L,Set,L,B09K3T3BV4,Shipped,Completed,1,INR,1099,JANIPUR,JAMMU & KASHMIR,600100,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
597,405-7939580-3974740,30-04-2022,Apr-22,Cancelled,Amazon,Amazon.in,Expedited,J0376,J0376-SKD-S,Set,S,B09QJ3BDVW,Unshipped,Cancelled/Lost,1,INR,999,GHAZIABAD,UTTAR PRADESH,562159,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-DIWKDGLCXQZQM,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-VY2G7AISPNM5O,Amazon PLCC Free-Financing Universal Merchant AAT-W5I5VO555W3V6,Amazon PLCC Free-Financing Universal Merchant AAT-TR56OQ55SWUPE,Amazon PLCC Free-Financing Universal Merchant AAT-W5TJHZ3HKFDDU,Amazon PLCC Free-Financing Universal Merchant AAT-NZSPTBDT3RY6G,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",B2C,Easy Ship,1,0,0,1
598,402-1304000-3677964,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,JNE3518,JNE3518-KR-M,kurta,M,B08XW581QN,Shipped,In Transit,1,INR,487,HYDERABAD,TELANGANA,586109,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
599,403-7294367-8346767,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0095,J0095-SET-XXXL,Set,3XL,B08CMV6SCJ,Shipped,In Transit,1,INR,653,VISAKHAPATNAM,ANDHRA PRADESH,562159,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-DIWKDGLCXQZQM,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-VY2G7AISPNM5O,Amazon PLCC Free-Financing Universal Merchant AAT-W5I5VO555W3V6,Amazon PLCC Free-Financing Universal Merchant AAT-TR56OQ55SWUPE,Amazon PLCC Free-Financing Universal Merchant AAT-W5TJHZ3HKFDDU,Amazon PLCC Free-Financing Universal Merchant AAT-NZSPTBDT3RY6G,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",B2C,Easy Ship,0,0,0,1
601,406-3069661-8992322,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,J0167,J0167-KR-S,kurta,S,B08QGPXDMY,Shipped,In Transit,1,INR,319,KANPURKANPUR,UTTAR PRADESH,827001,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
602,405-6917473-7822701,30-04-2022,Apr-22,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XXXL,Set,3XL,B09NDHQMKC,Cancelled,Cancelled/Lost,0,N/A,0,HYDERABAD,TELANGANA,560008,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,1,0,0,1
605,407-1521483-6236364,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-M,Set,M,B09NQ3TN2T,Shipped,In Transit,1,INR,597,CHENNAI,TAMIL NADU,226002,IN,No-promotion,B2C,amazon_ship,0,0,0,0
606,407-3192826-3199543,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET356,SET356-KR-NP-L,Set,L,B09QJ484TV,Shipped,In Transit,1,INR,1099,AMRITSAR,PUNJAB,400101,IN,No-promotion,B2C,Easy Ship,0,0,0,0
609,171-0201364-0214715,30-04-2022,Apr-22,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-XXL,Set,XXL,B09K3QVXBS,Shipped,In Transit,1,INR,692,PALI,RAJASTHAN,507003,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",B2C,Easy Ship,0,0,0,1
611,404-2222453-6739538,30-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET375,SET375-KR-NP-XXL,Set,XXL,B09RKDDLL2,Shipped,Completed,1,INR,696,BASSEIN,MAHARASHTRA,600041,IN,No-promotion,B2C,amazon_ship,0,0,0,0
617,402-9211704-8331565,30-04-2022,Apr-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3273,JNE3273-KR-XXL,kurta,XXL,B07R5X9V7R,Shipped,Completed,1,INR,499,AMBASAMUDRAM,TAMIL NADU,110084,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,B2C,amazon_ship,0,0,0,1
